trendline,price_diff,tick_volume,close
109.57082397003748,-0.0039999999999906,3914,109.43
109.56401647940076,0.1599999999999966,4124,109.59
109.55408089887636,-0.0630000000000023,4976,109.527
109.5466359550562,0.0600000000000022,7340,109.587
109.55449063670416,0.3379999999999938,6604,109.925
109.5626,-0.0109999999999956,4367,109.914
109.5702367041199,-0.0169999999999959,2775,109.897
109.57360374531837,-0.0510000000000019,1574,109.846
109.576268164794,-0.0250000000000056,1146,109.821
109.57839400749064,0.007000000000005,1394,109.828
109.58068089887642,0.0150000000000005,1496,109.843
109.5847131086142,0.0210000000000007,4404,109.864
109.587795505618,0.0039999999999906,948,109.868
109.59347116104873,0.0490000000000065,965,109.917
109.59902546816478,0.0439999999999969,2691,109.961
109.60261647940077,-0.0309999999999917,1878,109.93
109.60560299625467,-0.034000000000006,1776,109.896
109.61240374531836,-0.0030000000000001,1245,109.893
109.61907340823969,-0.0139999999999957,840,109.879
109.62857378277154,0.0249999999999914,1239,109.904
109.63543670411988,0.0230000000000103,2768,109.927
109.6524254681648,0.1629999999999967,5193,110.09
109.67028464419474,0.0069999999999907,4009,110.097
109.68647265917602,-0.0300000000000011,3564,110.067
109.70240299625468,0.0790000000000077,2446,110.146
109.71393408239705,-0.0670000000000072,2907,110.079
109.72919325842702,0.1050000000000039,3254,110.184
109.74695655430712,0.0420000000000015,4467,110.226
109.76831310861424,0.0879999999999938,4651,110.314
109.78492808988764,-0.0929999999999893,3446,110.221
109.80409962546818,0.0849999999999937,1615,110.306
109.82474906367042,-0.0099999999999909,2090,110.296
109.84621198501873,-0.0300000000000011,1390,110.266
109.86720149812736,-0.0030000000000001,1524,110.263
109.88828014981276,0.0229999999999961,939,110.286
109.91014756554304,-0.0060000000000002,1238,110.28
109.93105393258428,-0.0060000000000002,1041,110.274
109.95035131086144,-0.027000000000001,960,110.247
109.97081947565542,-0.0600000000000022,1094,110.187
109.98708464419478,-0.0570000000000021,1473,110.13
110.00447265917605,0.0160000000000053,877,110.146
110.02359925093636,-0.0220000000000055,620,110.124
110.04310112359552,0.0220000000000055,535,110.146
110.06626516853927,0.0220000000000055,739,110.168
110.0855707865169,-0.0420000000000015,2260,110.126
110.10693632958802,0.1049999999999897,3380,110.231
110.12962996254684,0.0190000000000054,3185,110.25
110.1515378277154,-0.0019999999999953,2316,110.248
110.17589138576778,0.0689999999999884,1898,110.317
110.19776629213484,-0.0479999999999876,3505,110.269
110.21018352059924,-0.2010000000000076,6116,110.068
110.2278149812734,0.1039999999999992,6066,110.172
110.24254831460672,-0.0319999999999964,4688,110.14
110.2554104868914,-0.0240000000000009,3300,110.116
110.2661677902622,0.0100000000000051,2060,110.126
110.28027116104874,0.0839999999999889,1811,110.21
110.29252659176034,-0.0639999999999929,1642,110.146
110.30439550561798,-0.0060000000000002,1654,110.14
110.31713108614233,0.0090000000000003,921,110.149
110.32824794007492,-0.0139999999999957,4054,110.135
110.34051535580524,0.0150000000000005,718,110.15
110.35411835205994,-0.0080000000000097,864,110.142
110.36319101123595,-0.0069999999999907,773,110.135
110.37092134831462,0.0300000000000011,862,110.165
110.38312584269664,0.0759999999999934,1300,110.241
110.39677228464424,0.0319999999999964,1607,110.273
110.40641722846443,-0.0069999999999907,1047,110.266
110.41160749063673,0.0060000000000002,878,110.272
110.41099475655432,0.019999999999996,2090,110.292
110.41497153558056,0.0450000000000017,3985,110.337
110.4271146067416,0.1469999999999913,3403,110.484
110.43530411985022,-0.0330000000000012,2153,110.451
110.44523595505622,0.0290000000000105,2074,110.48
110.45714082397004,0.0480000000000018,3127,110.528
110.46644419475658,-0.0450000000000017,3408,110.483
110.47146966292132,-0.0640000000000071,4066,110.419
110.48253333333334,0.1470000000000055,3997,110.566
110.49089812734084,-0.054000000000002,2558,110.512
110.50096179775284,0.0319999999999964,1194,110.544
110.50915056179775,-0.0120000000000004,892,110.532
110.51754082397,0.0220000000000055,1198,110.554
110.52582546816484,-0.0100000000000051,886,110.544
110.53082621722844,0.0030000000000001,801,110.547
110.53389438202248,-0.0330000000000012,422,110.514
110.53834606741572,0.0290000000000105,464,110.543
110.54373782771538,0.0019999999999953,1159,110.545
110.54581123595509,-0.0919999999999987,2390,110.453
110.54494157303373,-0.0450000000000017,2067,110.408
110.53753183520604,-0.0430000000000063,1644,110.365
110.52761123595512,-0.0390000000000014,1043,110.326
110.52123370786516,0.01400000000001,1182,110.34
110.51190636704122,-0.0220000000000055,1443,110.318
110.50099250936334,-0.0529999999999972,3218,110.265
110.49464719101124,-0.0570000000000021,4018,110.208
110.48850561797752,0.0150000000000005,3540,110.223
110.48524194756556,0.0790000000000077,3046,110.302
110.48030786516853,-0.0050000000000096,2135,110.297
110.47381123595508,-0.0150000000000005,2593,110.282
110.47088314606744,0.0850000000000079,3794,110.367
110.46545767790263,-0.0550000000000068,4134,110.312
110.45913632958803,-0.0229999999999961,4644,110.289
110.45355880149812,0.0220000000000055,2813,110.311
110.44919250936326,0.0099999999999909,1028,110.321
110.44591011235956,0.0090000000000003,952,110.33
110.44377602996262,0.0480000000000018,872,110.378
110.44036554307117,-0.0040000000000048,801,110.374
110.43683895131085,0.007000000000005,819,110.381
110.43214606741576,-0.0109999999999956,786,110.37
110.42800074906364,0.0079999999999955,2375,110.378
110.4208352059925,-0.0720000000000027,1155,110.306
110.41329213483148,-0.0849999999999937,2404,110.221
110.40757602996256,0.039999999999992,2858,110.261
110.39902996254686,-0.0459999999999922,2265,110.215
110.39144119850184,-0.0160000000000053,1835,110.199
110.38270486891386,0.0090000000000003,1877,110.208
110.37605468164796,-0.0040000000000048,1504,110.204
110.36869812734083,-0.0369999999999919,2362,110.167
110.35991610486896,-0.0780000000000029,5028,110.089
110.34854981273408,-0.0150000000000005,3527,110.074
110.34154606741568,0.0529999999999972,2433,110.127
110.33400973782771,-0.0099999999999909,1664,110.117
110.32633108614236,0.0090000000000003,2270,110.126
110.3110441947566,-0.1730000000000018,3807,109.953
110.29429662921348,-0.0499999999999971,5236,109.903
110.27314906367036,-0.1030000000000086,5188,109.8
110.24524344569294,-0.1580000000000012,4507,109.642
110.2165415730337,-0.0150000000000005,2643,109.627
110.18801647940072,0.0240000000000009,1516,109.651
110.1614846441948,0.0649999999999977,1012,109.716
110.1354014981273,-0.0049999999999954,713,109.711
110.11193408239704,0.0630000000000023,1372,109.774
110.08886966292135,-0.0079999999999955,1450,109.766
110.06760074906371,0.0229999999999961,926,109.789
110.04646741573036,0.0180000000000006,820,109.807
110.03071685393265,0.0630000000000023,2317,109.87
110.01464719101122,-0.0230000000000103,2453,109.847
109.99671310861422,-0.0479999999999876,1997,109.799
109.98053333333333,-0.0030000000000001,1198,109.796
109.96256029962552,-0.0250000000000056,1187,109.771
109.94340449438204,0.066999999999993,1567,109.838
109.92750936329588,0.0170000000000101,2039,109.855
109.91608239700376,0.1119999999999947,2955,109.967
109.90225692883892,-0.0450000000000017,3043,109.922
109.89127640449442,0.0559999999999973,2163,109.978
109.88185243445692,-0.0099999999999909,2099,109.968
109.87598876404498,0.1089999999999946,3737,110.077
109.87304719101128,0.0679999999999978,3738,110.145
109.87273483146072,0.0550000000000068,4286,110.2
109.86782696629216,-0.0960000000000036,4028,110.104
109.86155580524344,-0.0390000000000014,2625,110.065
109.85428464419472,-0.019999999999996,1503,110.045
109.84865243445697,0.0390000000000014,1475,110.084
109.83909213483147,-0.1050000000000039,11280,109.979
109.8262524344569,-0.1159999999999996,4174,109.863
109.81644794007497,0.0460000000000064,1388,109.909
109.80759850187262,0.0189999999999912,1960,109.928
109.7982531835206,-0.019999999999996,1340,109.908
109.78879026217233,-0.0190000000000054,721,109.889
109.77396704119847,-0.1509999999999962,2181,109.738
109.76320524344573,0.007000000000005,2604,109.745
109.75486292134832,0.0589999999999975,1945,109.804
109.74690561797756,-0.0169999999999959,1185,109.787
109.740325093633,-0.0050000000000096,1071,109.782
109.73108239700376,-0.0499999999999971,1816,109.732
109.72542771535582,0.100999999999999,2817,109.833
109.72444344569294,0.0210000000000007,3533,109.854
109.7208786516854,-0.0429999999999921,2895,109.811
109.71975131086144,0.0269999999999868,2033,109.838
109.71994382022476,0.0240000000000009,2086,109.862
109.72042546816483,-0.0159999999999911,2375,109.846
109.71727940074908,-0.0889999999999986,4419,109.757
109.7147018726592,-0.0020000000000095,5033,109.755
109.70517003745316,-0.1539999999999963,4254,109.601
109.6943662921348,-0.0589999999999975,3297,109.542
109.68365018726594,-0.0160000000000053,1522,109.526
109.67070187265917,-0.0210000000000007,1924,109.505
109.6554194756554,-0.0459999999999922,1545,109.459
109.6395722846442,-0.007000000000005,974,109.452
109.62432808988764,0.0180000000000006,1410,109.47
109.61026067415736,0.0049999999999954,2900,109.475
109.59533033707864,-0.0229999999999961,738,109.452
109.57800149812734,-0.0420000000000015,736,109.41
109.56613108614238,0.1380000000000052,3341,109.548
109.55182172284646,-0.073999999999998,2385,109.474
109.542279400749,0.0549999999999926,1661,109.529
109.53271760299624,-0.0109999999999956,1214,109.518
109.5238,0.0090000000000003,952,109.527
109.51815355805245,0.0180000000000006,1685,109.545
109.51453857677905,0.0600000000000022,2736,109.605
109.50744494382022,-0.0790000000000077,2362,109.526
109.50013558052436,-0.0289999999999963,1917,109.497
109.496268164794,0.0589999999999975,1718,109.556
109.49489962546812,0.0390000000000014,2117,109.595
109.49790037453184,0.0619999999999976,2398,109.657
109.50647790262175,0.1159999999999996,3038,109.773
109.5125692883895,-0.0699999999999931,3778,109.703
109.52144044943824,0.0570000000000021,4658,109.76
109.5290921348315,-0.0420000000000015,2628,109.718
109.53858127340828,0.066999999999993,1100,109.785
109.547125093633,0.0130000000000052,1579,109.798
109.5548958801498,-0.0450000000000017,1379,109.753
109.55989213483149,-0.0480000000000018,797,109.705
109.5627453183521,-0.0489999999999923,673,109.656
109.56576554307117,-0.0100000000000051,336,109.646
109.5719453183521,0.0639999999999929,737,109.71
109.57784044943824,0.0040000000000048,995,109.714
109.5786981273408,-0.0819999999999936,2423,109.632
109.583052434457,0.0789999999999935,2183,109.711
109.58763220973788,-0.0279999999999915,1817,109.683
109.59170112359551,-0.01400000000001,774,109.669
109.59776629213488,0.0330000000000012,718,109.702
109.5991123595506,-0.0259999999999962,1211,109.676
109.59861423220973,-0.0210000000000007,2537,109.655
109.59709213483151,0.0250000000000056,2267,109.68
109.5907835205993,-0.0300000000000011,1954,109.65
109.5801101123596,-0.0910000000000081,1407,109.559
109.5680382022472,-0.0450000000000017,1985,109.514
109.55726441947564,-0.0060000000000002,1937,109.508
109.54777153558054,0.0280000000000057,2912,109.536
109.53717378277152,-0.0600000000000022,2927,109.476
109.51751535580529,-0.206000000000003,5145,109.27
109.49715430711608,-0.0360000000000013,3013,109.234
109.47832059925094,0.0160000000000053,1770,109.25
109.46229213483149,0.0220000000000055,844,109.272
109.44504569288392,-0.0260000000000104,626,109.246
109.42955730337076,0.054000000000002,1162,109.3
109.41459625468164,0.0050000000000096,778,109.305
109.39957378277155,0.0030000000000001,3582,109.308
109.38724344569287,0.0189999999999912,503,109.327
109.37320299625472,-0.0559999999999973,562,109.271
109.36370786516852,0.0360000000000013,1618,109.307
109.35117677902628,-0.0570000000000021,1782,109.25
109.33890486891386,-0.034000000000006,1514,109.216
109.32848164794012,0.034000000000006,1081,109.25
109.31799625468165,-0.0690000000000026,2203,109.181
109.3094007490636,-0.0069999999999907,1485,109.174
109.30100074906368,-0.0400000000000062,2081,109.134
109.2947775280899,0.0799999999999983,3365,109.214
109.2853835205993,-0.066999999999993,2347,109.147
109.27781872659178,0.0360000000000013,1682,109.183
109.27133408239705,-0.0100000000000051,1690,109.173
109.26312808988769,-0.0010000000000047,1455,109.172
109.24690936329588,-0.1359999999999956,3332,109.036
109.22642172284648,-0.1340000000000003,4953,108.902
109.20919250936328,0.046999999999997,4784,108.949
109.19892059925094,0.1509999999999962,3120,109.1
109.18719176029968,-0.0369999999999919,1411,109.063
109.1757820224719,0.0699999999999931,993,109.133
109.16383370786517,-0.0259999999999962,879,109.107
109.15130262172288,-0.054000000000002,736,109.053
109.13846591760296,-0.0109999999999956,961,109.042
109.1261191011236,0.0010000000000047,741,109.043
109.1120531835206,-0.0260000000000104,545,109.017
109.09959925093632,-0.027000000000001,615,108.99
109.08939775280902,0.0260000000000104,1553,109.016
109.07912284644196,0.0060000000000002,1645,109.022
109.07075280898876,0.0159999999999911,2367,109.038
109.064272659176,0.0170000000000101,1103,109.055
109.05927490636708,0.0279999999999915,704,109.083
109.0514786516854,-0.0309999999999917,1022,109.052
109.0450936329588,0.0209999999999865,1583,109.073
109.03699625468164,0.0280000000000057,2105,109.101
109.031925093633,0.0900000000000034,1983,109.191
109.02556404494382,-0.027000000000001,1621,109.164
109.01754382022472,-0.0330000000000012,1424,109.131
109.00461573033712,-0.093999999999994,2299,109.037
108.9799138576779,-0.2700000000000102,5632,108.767
108.9590464419476,0.0660000000000025,3739,108.833
108.97103071161048,0.730000000000004,9412,109.563
108.976465917603,-0.1350000000000051,4945,109.428
108.98490861423224,0.0889999999999986,2550,109.517
108.99557677902624,-0.0180000000000006,1627,109.499
109.00307191011235,-0.0349999999999965,1541,109.464
109.01194307116104,0.0030000000000001,1152,109.467
109.02087865168542,0.0060000000000002,1010,109.473
109.03000599250942,-0.0010000000000047,1649,109.472
109.04019775280902,0.01400000000001,858,109.486
109.05377078651688,0.0450000000000017,706,109.531
109.07242996254683,0.1539999999999963,2468,109.685
109.09009737827716,-0.0049999999999954,1991,109.68
109.10860000000002,-0.0080000000000097,1663,109.672
109.12798052434458,0.0020000000000095,1115,109.674
109.1484299625468,-0.0060000000000002,1144,109.668
109.17108014981277,-0.0090000000000003,985,109.659
109.19202172284648,-0.0050000000000096,2480,109.654
109.21056853932588,-0.0840000000000031,3440,109.57
109.22968389513112,0.0310000000000059,2638,109.601
109.24999475655432,-0.0090000000000003,1871,109.592
109.26504119850188,-0.1290000000000049,2327,109.463
109.277736329588,-0.0359999999999871,3321,109.427
109.29693333333336,0.1659999999999968,4315,109.593
109.31962097378276,0.1019999999999896,4415,109.695
109.34227565543075,0.0050000000000096,4906,109.7
109.36893558052437,0.0589999999999975,2803,109.759
109.39472059925096,-0.0210000000000007,1356,109.738
109.41992659176027,0.0289999999999963,1026,109.767
109.445922846442,-0.019999999999996,1108,109.747
109.47157228464424,0.007000000000005,1268,109.754
109.49716329588016,0.0069999999999907,1171,109.761
109.52307340823972,-0.0079999999999955,459,109.753
109.54964269662923,0.0289999999999963,637,109.782
109.57437902621722,-0.0289999999999963,719,109.753
109.60446516853936,0.1099999999999994,2229,109.863
109.6342262172285,0.0109999999999956,1785,109.874
109.66124419475658,-0.0120000000000004,1162,109.862
109.6867588014981,-0.0060000000000002,845,109.856
109.7101146067416,-0.039999999999992,835,109.816
109.73378052434455,-0.0020000000000095,1216,109.814
109.75394531835204,-0.0439999999999969,1804,109.77
109.76709513108618,-0.0489999999999923,3250,109.721
109.78183820224722,0.0619999999999976,1838,109.783
109.79772284644196,0.027000000000001,1553,109.81
109.81438951310864,0.0159999999999911,1736,109.826
109.8285543071161,-0.0339999999999918,1485,109.792
109.85775430711612,0.3220000000000027,8346,110.114
109.8936606741573,0.1629999999999967,6151,110.277
109.93085093632962,0.0439999999999969,4661,110.321
109.96390861423222,-0.0859999999999985,3748,110.235
109.99635355805246,0.0300000000000011,1129,110.265
110.02837677902625,-0.0109999999999956,1349,110.254
110.0571722846442,-0.0280000000000057,1014,110.226
110.08407490636704,-0.0090000000000003,699,110.217
110.11099176029964,0.0,875,110.217
110.1369595505618,0.0300000000000011,693,110.247
110.16250187265916,0.0120000000000004,1205,110.259
110.1864209737828,0.0019999999999953,1684,110.261
110.21133782771535,0.0010000000000047,1546,110.262
110.23259400749065,-0.0310000000000059,1575,110.231
110.25274232209732,-0.0249999999999914,636,110.206
110.27234157303369,0.0099999999999909,532,110.216
110.29100449438197,-0.0030000000000001,437,110.213
110.30485917602996,-0.0219999999999913,633,110.191
110.31430711610489,-0.0120000000000004,1980,110.179
110.3242082397004,0.0079999999999955,2953,110.187
110.33661947565544,0.0010000000000047,2457,110.188
110.34504194756556,-0.0529999999999972,2146,110.135
110.3548973782772,0.0150000000000005,2040,110.15
110.361329588015,-0.0470000000000112,2453,110.103
110.36752584269664,0.0390000000000014,2641,110.142
110.3712007490637,-0.0330000000000012,3700,110.109
110.38187715355808,0.1760000000000019,3899,110.285
110.3897573033708,-0.0289999999999963,3206,110.256
110.39685393258428,0.0169999999999959,1542,110.273
110.40344119850188,-0.0030000000000001,1072,110.27
110.40993108614234,0.0160000000000053,959,110.286
110.41773408239702,0.0429999999999921,1174,110.329
110.42221198501878,-0.0619999999999976,1455,110.267
110.42835580524348,0.0440000000000111,5569,110.311
110.43230861423224,-0.0130000000000052,891,110.298
110.43686067415736,0.0240000000000009,546,110.322
110.4412831460674,0.0039999999999906,1970,110.326
110.4471640449438,0.0080000000000097,1408,110.334
110.45211235955055,0.0120000000000004,1099,110.346
110.4550359550562,-0.0090000000000003,1101,110.337
110.45441348314613,-0.0120000000000004,1133,110.325
110.4481730337079,0.0319999999999964,1180,110.357
110.44328539325848,0.0240000000000009,2110,110.381
110.45620599250938,0.0579999999999927,2291,110.439
110.4675138576779,0.0470000000000112,2011,110.486
110.48091310861425,0.019999999999996,1820,110.506
110.49104569288389,-0.0480000000000018,1574,110.458
110.5009550561798,0.0289999999999963,1919,110.487
110.51038651685396,0.0050000000000096,2876,110.492
110.5224996254682,0.0749999999999886,4030,110.567
110.53297528089892,-0.0179999999999864,3597,110.549
110.5430029962547,0.0009999999999905,1987,110.55
110.55527790262175,0.0460000000000064,969,110.596
110.56946441947566,-0.0170000000000101,661,110.579
110.58278052434456,-0.0019999999999953,880,110.577
110.59502397003747,-0.0049999999999954,528,110.572
110.60610786516855,-0.0120000000000004,860,110.56
110.61608389513113,-0.007000000000005,5856,110.553
110.62510636704124,-0.0019999999999953,899,110.551
110.63546966292137,0.0480000000000018,744,110.599
110.64637528089892,0.0709999999999979,1793,110.67
110.65600449438205,-0.0259999999999962,1248,110.644
110.66451760299628,-0.0030000000000001,989,110.641
110.66930187265918,-0.0010000000000047,951,110.64
110.67403071161048,0.0370000000000061,1038,110.677
110.6819071161049,0.0079999999999955,793,110.685
110.69359999999998,0.0529999999999972,1798,110.738
110.70511011235956,0.0109999999999956,2125,110.749
110.71923745318354,0.0470000000000112,1620,110.796
110.73154157303374,-0.0130000000000052,1265,110.783
110.7417700374532,-0.0439999999999969,1289,110.739
110.74892059925098,-0.0430000000000063,1741,110.696
110.74579475655432,-0.2199999999999988,6960,110.476
110.74409737827716,0.0409999999999968,6152,110.517
110.7393116104869,-0.0529999999999972,3661,110.464
110.7346891385768,0.0010000000000047,2132,110.465
110.72673782771534,-0.0490000000000065,1043,110.416
110.72009887640448,-0.0150000000000005,3181,110.401
110.7157790262172,0.0559999999999973,1409,110.457
110.70889662921348,-0.0419999999999873,971,110.415
110.70203970037456,0.012999999999991,748,110.428
110.69336928838956,-0.0109999999999956,1674,110.417
110.68429213483144,0.0019999999999953,698,110.419
110.67191685393256,-0.0420000000000015,980,110.377
110.65665992509368,-0.0300000000000011,1328,110.347
110.64259250936328,0.0060000000000002,1477,110.353
110.63091460674156,0.0500000000000113,1157,110.403
110.61680973782777,-0.0530000000000114,1335,110.35
110.60450936329588,0.0670000000000072,1152,110.417
110.59769513108613,-0.0289999999999963,957,110.388
110.59641573033706,0.046999999999997,2242,110.435
110.59366441947566,-0.0529999999999972,2369,110.382
110.5877857677903,-0.0260000000000104,1836,110.356
110.58549588014978,0.068000000000012,1360,110.424
110.58359101123598,0.0169999999999959,1362,110.441
110.58082846441953,-0.0020000000000095,1657,110.439
110.57867640449436,0.0220000000000055,3609,110.461
110.57740224719102,0.0240000000000009,3343,110.485
110.57063520599252,-0.1350000000000051,2434,110.35
110.56463520599256,0.0130000000000052,1752,110.363
110.56028164794007,0.0379999999999967,1129,110.401
110.55553632958802,-0.0069999999999907,1537,110.394
110.55291235955058,0.0659999999999882,948,110.46
110.54730112359552,-0.0509999999999877,804,110.409
110.54074606741572,-0.0230000000000103,599,110.386
110.53558726591764,0.0360000000000013,4253,110.422
110.52845168539332,-0.0300000000000011,666,110.392
110.52129363295884,0.0090000000000003,650,110.401
110.51507715355808,0.0210000000000007,1554,110.422
110.50870711610486,0.0,1539,110.422
110.49968913857676,-0.0289999999999963,1104,110.393
110.4915220973783,0.0160000000000053,667,110.409
110.4821490636704,0.0009999999999905,634,110.41
110.47311310861424,-0.0069999999999907,823,110.403
110.46185842696632,-0.0290000000000105,1419,110.374
110.450736329588,-0.0819999999999936,2461,110.292
110.43802921348316,-0.0210000000000007,1598,110.271
110.42701872659174,0.0300000000000011,1368,110.301
110.41463820224725,-0.0289999999999963,1046,110.272
110.40102471910114,-0.0360000000000013,1828,110.236
110.38660299625468,-0.041000000000011,2571,110.195
110.36704344569289,-0.086999999999989,2821,110.108
110.33794082397004,-0.2409999999999996,4341,109.867
110.30397303370783,-0.1110000000000042,2736,109.756
110.26723820224716,-0.0840000000000031,1480,109.672
110.22948913857678,-0.0360000000000013,1147,109.636
110.19013857677902,-0.0519999999999925,983,109.584
110.15047041198504,-0.0259999999999962,510,109.558
110.11269288389512,0.0339999999999918,489,109.592
110.07741348314612,0.0499999999999971,673,109.642
110.04424868913864,0.0200000000000102,1323,109.662
110.01064119850189,-0.034000000000006,723,109.628
109.9732441947566,-0.1280000000000001,2926,109.5
109.93499925093636,-0.0589999999999975,1749,109.441
109.8953348314607,-0.0600000000000022,1879,109.381
109.85534606741574,-0.0019999999999953,1238,109.379
109.81929213483149,0.0559999999999973,1313,109.435
109.78365243445693,-0.0109999999999956,938,109.424
109.74722771535586,-0.0740000000000122,1931,109.35
109.71413857677904,0.0640000000000071,3070,109.414
109.67750262172288,-0.1000000000000085,2055,109.314
109.6438426966292,0.0230000000000103,1820,109.337
109.61030187265916,-0.0100000000000051,2169,109.327
109.58021722846443,0.0580000000000069,2225,109.385
109.5477310861424,-0.0720000000000027,3347,109.313
109.50959850187266,-0.1430000000000006,4718,109.17
109.4708913857678,-0.0330000000000012,4150,109.137
109.4389895131086,0.1310000000000002,2313,109.268
109.40780149812736,-0.0300000000000011,1082,109.238
109.37825617977526,-0.0220000000000055,560,109.216
109.3500996254682,0.0200000000000102,680,109.236
109.322797752809,-0.0030000000000001,652,109.233
109.29697003745322,0.0099999999999909,937,109.243
109.27412509363296,0.0250000000000056,1542,109.268
109.25194082397005,-0.0130000000000052,594,109.255
109.23405168539324,0.0460000000000064,934,109.301
109.2146576779026,-0.0640000000000071,1653,109.237
109.19714307116108,-0.0069999999999907,1356,109.23
109.1822329588015,0.0390000000000014,1581,109.269
109.16892659176033,0.0330000000000012,1339,109.302
109.15749812734086,0.039999999999992,962,109.342
109.1421400749064,0.0,1150,109.342
109.12638726591764,-0.0489999999999923,2712,109.293
109.1117745318352,0.0319999999999964,3660,109.325
109.09710936329594,-0.0210000000000007,2789,109.304
109.08238951310862,0.0040000000000048,1724,109.308
109.06705767790262,-0.0250000000000056,1947,109.283
109.05435205992512,0.0120000000000004,2163,109.295
109.0520471910113,0.2369999999999947,5424,109.532
109.04658576779028,-0.0930000000000035,5198,109.439
109.0483797752809,0.1530000000000058,3914,109.592
109.05141123595511,0.0130000000000052,2748,109.605
109.0514127340824,-0.061000000000007,1460,109.544
109.05052434456933,-0.0189999999999912,1338,109.525
109.05184494382024,0.0330000000000012,1296,109.558
109.0559011235955,0.0229999999999961,868,109.581
109.06000074906368,0.0139999999999957,592,109.595
109.0651550561798,-0.0229999999999961,3947,109.572
109.07121872659177,0.0210000000000007,1036,109.593
109.07654756554308,-0.054000000000002,648,109.539
109.08020749063677,-0.0259999999999962,1947,109.513
109.08331535580528,-0.01400000000001,1860,109.499
109.09151011235954,0.0660000000000025,1698,109.565
109.10408913857684,0.0760000000000076,970,109.641
109.11607340823969,-0.0260000000000104,1179,109.615
109.12881573033708,-0.0079999999999955,1019,109.607
109.14260449438204,-0.0030000000000001,1968,109.604
109.15459400749064,0.0130000000000052,2411,109.617
109.16773408239702,0.0069999999999907,2220,109.624
109.1839168539326,0.0370000000000061,1866,109.661
109.20425318352058,0.0849999999999937,1493,109.746
109.22646966292132,-0.0019999999999953,2251,109.744
109.25342397003745,0.1209999999999951,3459,109.865
109.27726367041204,-0.0679999999999978,3373,109.797
109.30619850187269,0.0870000000000033,3104,109.884
109.3364531835206,0.0360000000000013,2186,109.92
109.3700479400749,0.0630000000000023,1672,109.983
109.4067700374532,0.0529999999999972,1305,110.036
109.43715205992513,-0.1500000000000056,5943,109.886
109.46220149812731,-0.1149999999999948,1682,109.771
109.48772284644194,-0.0079999999999955,1208,109.763
109.51459026217223,0.0189999999999912,1082,109.782
109.54256629213484,0.0180000000000006,1004,109.8
109.57233108614234,0.0450000000000017,745,109.845
109.60674831460678,0.1380000000000052,2319,109.983
109.64640524344571,0.1239999999999952,2426,110.107
109.68875955056178,0.0430000000000063,2353,110.15
109.73150337078653,0.0210000000000007,2062,110.171
109.773602247191,0.0019999999999953,1451,110.173
109.8131475655431,-0.0379999999999967,2171,110.135
109.8416786516854,-0.206000000000003,4010,109.929
109.85887340823972,-0.1370000000000004,5312,109.792
109.86536554307116,-0.1869999999999976,4550,109.605
109.87246966292132,0.054000000000002,4205,109.659
109.87868614232212,-0.0020000000000095,2791,109.657
109.8798292134832,-0.0879999999999938,2918,109.569
109.88543745318354,0.1140000000000043,3959,109.683
109.8937490636704,0.0459999999999922,5166,109.729
109.90277228464416,-0.007000000000005,5046,109.722
109.91346666666668,0.0290000000000105,3236,109.751
109.92443520599252,0.0249999999999914,1541,109.776
109.93272584269664,0.007000000000005,1630,109.783
109.93983220973786,0.0079999999999955,1512,109.791
109.94501872659178,-0.0069999999999907,926,109.784
109.94893033707866,-0.0210000000000007,514,109.763
109.95332659176032,-0.0110000000000098,700,109.752
109.95750337078653,0.0060000000000002,506,109.758
109.96025318352062,0.0110000000000098,585,109.769
109.96735355805242,0.0729999999999932,2023,109.842
109.9655220973783,-0.1440000000000054,2601,109.698
109.9644943820225,0.0130000000000052,1477,109.711
109.96477378277152,0.0409999999999968,1243,109.752
109.96590561797754,-0.0030000000000001,930,109.749
109.96271610486896,-0.0549999999999926,1985,109.694
109.95465767790262,-0.0310000000000059,2580,109.663
109.94332284644192,-0.0489999999999923,3854,109.614
109.93744719101124,0.0649999999999977,3089,109.679
109.92917528089887,-0.0319999999999964,1989,109.647
109.91926292134836,-0.0190000000000054,1786,109.628
109.91245243445697,0.066999999999993,2126,109.695
109.90885468164794,0.0820000000000078,2421,109.777
109.90732808988766,0.0510000000000019,4895,109.828
109.9047760299626,-0.0259999999999962,3860,109.802
109.90002921348312,-0.034000000000006,2196,109.768
109.89787640449438,0.0439999999999969,1127,109.812
109.89456554307114,0.0150000000000005,592,109.827
109.88972734082398,-0.0210000000000007,667,109.806
109.88414082397006,-0.027000000000001,654,109.779
109.879797752809,0.0200000000000102,1126,109.799
109.87452284644198,-0.0330000000000012,849,109.766
109.87220074906372,0.073999999999998,2933,109.84
109.86831610486892,-0.0020000000000095,532,109.838
109.86602397003745,0.0290000000000105,2653,109.867
109.86210262172288,-0.0170000000000101,2359,109.85
109.85640374531836,-0.0330000000000012,1316,109.817
109.851927340824,0.0490000000000065,1242,109.866
109.84706292134834,-0.0049999999999954,744,109.861
109.85090112359552,0.0859999999999985,1454,109.947
109.8520292134832,-0.007000000000005,2324,109.94
109.8544966292135,-0.0390000000000014,3844,109.901
109.8583947565543,0.0310000000000059,2510,109.932
109.86567116104872,0.1129999999999995,2228,110.045
109.87307340823968,0.0210000000000007,1389,110.066
109.88368464419476,0.0649999999999977,1983,110.131
109.8903617977528,-0.0909999999999939,2536,110.04
