time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2019-07-30,1425.73,1433.2,1422.26,1430.61,45064,15,0,1357.2836798576784,0.0,1.0,3.990000000000009,1426.9197402597404
2019-07-31,1430.57,1434.47,1410.17,1412.23,75264,15,0,1358.5047091941744,0.0,1.0,-18.37999999999988,1426.228354978355
2019-08-01,1415.85,1445.95,1400.44,1444.89,91909,15,0,1360.4243823231927,0.0,1.0,32.66000000000008,1431.4477489177486
2019-08-02,1445.59,1447.93,1430.29,1440.32,109809,15,0,1362.1998404937883,0.0,1.0,-4.570000000000164,1435.214978354978
2019-08-05,1440.29,1469.72,1436.67,1463.72,111163,15,0,1364.4558440383707,0.0,1.0,23.40000000000009,1441.1722943722943
2019-08-06,1467.57,1474.81,1456.33,1474.27,98081,15,0,1366.8961586152957,0.0,1.0,10.549999999999955,1447.8821645021644
2019-08-07,1474.58,1510.33,1472.18,1501.25,134373,15,0,1369.8817995349557,0.0,1.0,26.980000000000018,1458.5672294372293
2019-08-08,1498.84,1509.53,1489.97,1500.88,101100,15,0,1372.792870656401,0.0,1.0,-0.36999999999989086,1469.7783982683989
2019-08-09,1506.34,1508.09,1494.74,1497.02,88737,15,0,1375.553473530703,0.0,1.0,-3.8600000000001273,1477.87974025974
2019-08-12,1496.05,1519.99,1487.2,1511.72,77110,15,0,1378.579396341132,0.0,1.0,14.700000000000045,1488.4357575757576
2019-08-13,1510.51,1534.95,1479.77,1501.35,121062,15,0,1381.3076319779955,0.0,1.0,-10.370000000000118,1495.7852813852815
2019-08-14,1501.62,1524.03,1493.78,1516.18,121466,14,0,1384.3047957118179,0.0,1.0,14.830000000000155,1503.8781818181817
2019-08-15,1518.59,1526.97,1507.81,1523.42,135399,14,0,1387.3962446959997,0.0,1.0,7.240000000000009,1513.7647619047616
2019-08-16,1521.85,1527.97,1503.63,1512.1,87768,14,0,1390.1674392583109,0.0,1.0,-11.320000000000164,1522.2311255411255
2019-08-19,1509.43,1512.9,1493.18,1495.79,77501,14,0,1392.5146072747928,0.0,1.0,-16.309999999999945,1524.9691774891776
2019-08-20,1496.54,1508.55,1492.93,1507.36,63548,14,0,1395.0667271131306,0.0,1.0,11.569999999999936,1528.8132900432893
2019-08-21,1506.52,1508.03,1496.43,1502.31,61239,14,0,1397.449910955061,0.0,1.0,-5.0499999999999545,1530.013852813853
2019-08-22,1501.86,1504.55,1492.43,1498.16,66041,14,0,1399.6879129338374,0.0,1.0,-4.149999999999864,1530.0929437229436
2019-08-23,1498.54,1530.2,1493.47,1526.25,98456,14,0,1402.50040375753,0.0,1.0,28.089999999999918,1533.1613852813857
2019-08-26,1545.74,1555.21,1524.93,1527.38,127966,14,0,1405.2755058962516,0.0,1.0,1.1300000000001091,1535.3740259740264
2019-08-27,1527.27,1544.65,1525.63,1542.63,83672,14,0,1408.3278279874462,0.0,1.0,15.25,1539.6683116883119
2019-08-28,1540.96,1546.83,1531.79,1541.01,89182,14,0,1411.2763206988363,0.0,1.0,-1.6200000000001182,1542.5484415584417
2019-08-29,1539.02,1550.3,1519.52,1526.87,107263,14,0,1413.845069127751,0.0,1.0,-14.1400000000001,1539.7346320346319
