time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2024-02-05 19:00:00,2022.07,2023.58,2021.9,2022.84,5221,18,0,2027.7277164292902,-0.9659258262890684,0.2588190451025203,0.7599999999999909,
2024-02-05 19:15:00,2022.83,2023.4,2021.24,2023.14,4600,18,0,2027.625767175306,-0.9469301294951057,0.3214394653031615,0.3000000000001819,
2024-02-05 19:30:00,2023.13,2025.73,2022.94,2025.56,5797,18,0,2027.579861238077,-0.9238795325112866,0.38268343236509,2.4199999999998454,
2024-02-05 19:45:00,2025.57,2026.53,2024.82,2025.52,6213,18,0,2027.5340865438975,-0.8968727415326884,0.442288690219001,-0.03999999999996362,
2024-02-05 20:00:00,2025.52,2026.89,2025.4,2026.45,5302,18,0,2027.5099957318107,-0.8660254037844386,0.5000000000000001,0.9300000000000637,
2024-02-05 20:15:00,2026.35,2026.88,2025.31,2026.55,5112,18,0,2027.488662493326,-0.8314696123025455,0.5555702330196018,0.09999999999990905,
2024-02-05 20:30:00,2026.54,2027.12,2025.27,2025.92,3761,18,0,2027.4538033268075,-0.7933533402912352,0.6087614290087205,-0.6299999999998818,
2024-02-05 20:45:00,2025.94,2026.67,2025.52,2025.89,3055,18,0,2027.4190521417672,-0.7518398074789772,0.6593458151000691,-0.029999999999972715,
2024-02-05 21:00:00,2025.9,2027.59,2024.99,2026.95,4118,18,0,2027.408628760839,-0.7071067811865477,0.7071067811865474,1.0599999999999454,
2024-02-05 21:15:00,2026.85,2027.29,2025.89,2026.46,3487,18,0,2027.3875481217094,-0.6593458151000694,0.7518398074789769,-0.4900000000000091,
2024-02-05 21:30:00,2026.45,2027.15,2025.93,2025.96,2639,18,0,2027.3558248301158,-0.608761429008721,0.7933533402912349,-0.5,
2024-02-05 21:45:00,2025.95,2027.05,2025.67,2025.89,2869,18,0,2027.323250945002,-0.5555702330196022,0.8314696123025452,-0.06999999999993634,
2024-02-05 22:00:00,2025.88,2026.4,2024.17,2024.39,4111,18,0,2027.2580675906686,-0.5000000000000004,0.8660254037844384,-1.5,
2024-02-05 22:15:00,2024.4,2025.29,2023.88,2025.07,3287,18,0,2027.2094438664315,-0.4422886902190014,0.8968727415326883,0.6799999999998363,
2024-02-05 22:30:00,2025.06,2026.23,2024.97,2025.78,2514,18,0,2027.1776784471772,-0.3826834323650904,0.9238795325112865,0.7100000000000364,
2024-02-05 22:45:00,2025.79,2026.19,2024.84,2024.94,3143,18,0,2027.127952259462,-0.32143946530316186,0.9469301294951056,-0.8399999999999181,
2024-02-05 23:00:00,2024.93,2025.07,2024.15,2024.89,658,18,0,2027.0782199870296,-0.2588190451025207,0.9659258262890683,-0.049999999999954525,2019.130202247191
2024-02-05 23:15:00,2024.87,2024.95,2023.99,2024.21,330,5,0,2027.0144817650955,-0.19509032201612872,0.9807852804032303,-0.6800000000000637,2019.2756104868906
2024-02-05 23:30:00,2024.19,2024.78,2024.0,2024.71,278,5,0,2026.9632710592043,-0.13052619222005168,0.9914448613738104,0.5,2019.4969513108615
2024-02-05 23:45:00,2024.63,2025.12,2024.48,2025.03,331,14,0,2026.9203094801107,-0.0654031292301428,0.9978589232386035,0.31999999999993634,2019.709550561798
2024-02-06 01:00:00,2024.76,2025.56,2024.73,2024.98,458,3,0,2026.8771914916638,0.25881904510252074,0.9659258262890683,-0.049999999999954525,2019.9118127340835
2024-02-06 01:15:00,2024.98,2025.21,2023.91,2024.19,654,20,0,2026.8174761251823,0.3214394653031616,0.9469301294951057,-0.7899999999999636,2020.0555955056184
2024-02-06 01:30:00,2024.21,2025.12,2023.59,2024.93,802,20,0,2026.7755322112894,0.3826834323650898,0.9238795325112867,0.7400000000000091,2020.1832509363294
2024-02-06 01:45:00,2024.91,2025.22,2024.83,2025.02,321,5,0,2026.7365203843717,0.4422886902190013,0.8968727415326883,0.08999999999991815,2020.322861423222
2024-02-06 02:00:00,2025.02,2025.64,2024.91,2025.25,597,20,0,2026.7034865980522,0.49999999999999994,0.8660254037844387,0.2300000000000182,2020.493595505617
2024-02-06 02:15:00,2025.26,2026.46,2025.16,2026.22,598,12,0,2026.6927424514288,0.5555702330196022,0.8314696123025452,0.9700000000000273,2020.6971985018733
2024-02-06 02:30:00,2026.22,2027.18,2026.03,2026.97,688,20,0,2026.6989037302858,0.6087614290087207,0.7933533402912352,0.75,2020.963303370787
2024-02-06 02:45:00,2026.97,2027.61,2026.76,2026.86,727,20,0,2026.7024836473904,0.6593458151000688,0.7518398074789774,-0.11000000000012733,2021.2657902621715
2024-02-06 03:00:00,2026.88,2028.67,2026.85,2027.98,1690,20,0,2026.7308728996707,0.7071067811865476,0.7071067811865476,1.1200000000001182,2021.6391310861418
2024-02-06 03:15:00,2027.98,2028.08,2026.95,2027.32,834,20,0,2026.7439646130113,0.7518398074789773,0.659345815100069,-0.6600000000000819,2021.984269662922
2024-02-06 03:30:00,2027.34,2028.18,2026.37,2026.74,1202,20,0,2026.7438765104998,0.7933533402912352,0.6087614290087207,-0.5799999999999272,2022.2740074906364
