time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2020-03-31,1621.75,1622.22,1574.19,1576.78,83749,2,0,1562.2960878215326,0.0,1.0,-43.52999999999997,1629.5800898876407
2020-04-01,1571.41,1599.96,1569.33,1591.26,72363,2,0,1562.9397303143874,0.0,1.0,14.480000000000018,1629.1995430711618
2020-04-02,1590.36,1620.17,1582.65,1611.66,100031,2,0,1564.0224029740675,0.0,1.0,20.40000000000009,1629.4576029962552
2020-04-03,1614.39,1626.04,1605.85,1615.7,68469,0,0,1565.1707940190881,0.0,1.0,4.039999999999964,1629.816734082397
2020-04-06,1614.62,1669.88,1608.35,1658.19,94932,2,0,1567.2378874853307,0.0,1.0,42.49000000000001,1632.1156779026214
2020-04-07,1664.81,1674.02,1642.16,1647.94,113280,2,0,1569.0312677634345,0.0,1.0,-10.25,1633.7850262172283
2020-04-08,1647.27,1656.87,1641.58,1645.4,70588,18,0,1570.7283507020247,0.0,1.0,-2.5399999999999636,1635.5373333333337
2020-04-09,1645.41,1690.43,1643.86,1683.56,100976,18,0,1573.2357206864242,0.0,1.0,38.159999999999854,1638.7830187265918
2020-04-13,1677.47,1723.27,1674.98,1711.98,79657,18,0,1576.3189268933927,0.0,1.0,28.420000000000073,1643.160127340824
2020-04-14,1712.25,1747.4,1708.56,1726.54,121755,18,0,1579.6571729624284,0.0,1.0,14.559999999999945,1647.6390486891391
2020-04-15,1726.54,1731.11,1707.52,1716.5,101927,18,0,1582.6981246743744,0.0,1.0,-10.039999999999964,1651.5232359550564
2020-04-16,1716.49,1738.66,1708.01,1718.38,120139,18,0,1585.7132774593883,0.0,1.0,1.8800000000001091,1655.3589812734085
2020-04-17,1718.48,1718.52,1680.1,1682.14,126136,18,0,1587.8560935158464,0.0,1.0,-36.24000000000001,1657.6358576779035
2020-04-20,1683.02,1702.7,1671.55,1695.28,149666,18,0,1590.2432914377164,0.0,1.0,13.139999999999873,1660.2185318352062
2020-04-21,1695.4,1697.86,1660.03,1683.54,159877,18,0,1592.3165516279894,0.0,1.0,-11.740000000000009,1662.2488913857685
2020-04-22,1683.79,1718.74,1680.29,1714.87,96972,18,0,1595.0399615918118,0.0,1.0,31.329999999999927,1665.5183295880156
2020-04-23,1714.66,1738.78,1707.0,1730.31,135452,18,0,1598.0459624453272,0.0,1.0,15.440000000000055,1669.2931535580524
2020-04-24,1730.56,1736.35,1710.36,1726.41,124540,18,0,1600.8984966132086,0.0,1.0,-3.8999999999998636,1672.692981273408
2020-04-27,1722.32,1727.59,1705.87,1714.94,122739,18,0,1603.432752244026,0.0,1.0,-11.470000000000027,1675.4709438202246
2020-04-28,1714.9,1716.16,1691.54,1707.65,120584,18,0,1605.7486910830476,0.0,1.0,-7.289999999999964,1677.732464419476
2020-04-29,1708.02,1717.67,1697.76,1712.89,123365,18,0,1608.12960905898,0.0,1.0,5.240000000000009,1680.2209063670418
2020-04-30,1712.95,1721.72,1681.24,1685.98,131530,18,0,1609.8596177465581,0.0,1.0,-26.910000000000082,1681.655490636705
2020-05-01,1686.02,1705.47,1670.4,1699.6,146791,18,0,1611.8538484633011,0.0,1.0,13.61999999999989,1683.8227265917603
2020-05-04,1698.03,1713.44,1691.64,1701.0,90399,18,0,1613.8348740530055,0.0,1.0,1.400000000000091,1685.9013782771542
